2019,2016,2013,2010,2007,2004,2001,1998,1995,1992,1989
-2900,170054.5963,221610.7464,8483.390464,55301.59974,466354.9659,13580260.16,40499.48003,166764.6358,456669.7163,2704.976328
295000,12901.13362,20587396.75,267733.4466,302942533.7,1654746.719,1409570.665,951069.3428,162549.6137,5160215.839,445525.5129
291900,13475.46273,20587396.75,267851.2714,302519501.1,1653391.036,1408126.432,954686.7721,161214.1612,17100488.7,445525.5129
294200,14347.59212,20587396.75,294350.0841,302626648,1656102.402,1408126.432,988501.8719,161548.0243,5237981.088,445525.5129
293300,14879.37834,20587396.75,281047.6566,302782060.3,1656102.402,1409570.665,1026248.96,161548.0243,2352622.222,445525.5129
290900,14305.04923,20589593.09,292123.1941,273642931.4,1653391.036,1408126.432,963494.426,161214.1612,8616747.045,445525.5129
7942250,1078994.234,53810.33982,110401.9009,282877.558,-14709.16099,103118.1818,145011.7305,1920046.887,72223.35697,216795.8969
10208250,1101329.255,50515.82922,110519.7258,284235.4097,-23521.10075,100951.8335,111825.7488,891080.7064,289429.74,216795.8969
6974250,981251.9269,49417.65902,110401.9009,282754.1169,-17556.09537,100085.2941,55205.11647,2635181.722,123173.0024,216795.8969
7108250,1121749.845,46123.14842,110401.9009,282630.6758,-20403.02976,102829.3354,41049.9584,1703536.645,149988.6052,216795.8969
8564250,1006671.308,43926.80802,110519.7258,283988.5276,-18776.21011,100518.5638,41207.23794,1210020.159,90815.50827,216795.8969
122643400,6145746.948,34076221.32,26770.98816,200974.4074,576029.7239,-47370.81742,943.6772047,37062146.58,306808.0383,193286.4703
109587800,5839650.802,39508869.3,30199.6918,187321.825,346648.1535,-40294.07945,1258.236273,37997464.15,27389.45674,191297.5171
207467740,6149044.023,42848404.88,20891.52727,200764.5576,423989.8709,-26342.79603,314.5590682,37206208.52,274164.5111,203231.2362
285821750,6064064.585,39608802.79,36173.41259,187173.6957,424288.1212,-18153.99924,157.2795341,37158966.89,196166.861,201242.283
125040120,6293796.231,34941579.44,38412.08507,168311.9001,347461.5633,-44828.96868,2988.311148,39271152.01,44301.16359,203231.2362
28320,295375.3362,9385841.069,7393156.965,2833876.165,1022537.49,54330572.57,2289990.017,171355.2539,1252020.497,263536.2967
34310,295375.3362,9584280.424,7393156.965,2835124.154,246463.1768,53609900.69,2283698.835,171355.2539,1252020.497,283425.8285
33910,296343.1871,10166310.63,7393274.79,2834888.381,171399.0068,53536244.84,2250670.133,171355.2539,1252020.497,309282.2199
29020,297513.1167,9818300.494,7393156.965,2835085.887,161868.555,54150043.55,2267970.882,171355.2539,1252020.497,293370.5944
29210,297396.1238,9686629.887,7393156.965,2834801.973,476387.0204,53788985.49,2263252.496,171355.2539,1252020.497,386851.394
95790,4391809.648,416865.4081,176972.9511,3684407.362,19596398.35,155543.8121,894259.975,-9147.84989,1042358.236,-835.3603367
96370,4391809.648,418622.4804,156471.4241,3285075.498,19792972.39,155226.081,917836.1772,-9147.84989,1362357.764,-556.9068911
100970,4390746.076,414998.5187,157178.3733,3286309.909,19645202.94,156121.505,696245.0416,-10299.6777,887006.5106,-596.6859548
103670,4391809.648,415986.8719,157649.6728,3820069.099,20029403.51,155760.4469,900708.4359,-10166.13245,957263.3901,-696.1336139
97270,4391809.648,415108.3358,174616.4537,3753657.803,22752292.9,156265.9282,889227.03,-10800.47241,861710.4586,-517.1278275
4070,95083.37553,61662.25675,344519.9128,-8639.640548,82018.82395,577.6928953,287428.3486,549238.2428,2089650.544,934.8079958
3070,95083.37553,47133.465,344519.9128,-49375.19393,85936.74794,577.6928953,287585.6281,546901.2009,2089650.544,934.8079958
3070,95189.73277,41433.96166,344519.9128,-49375.19393,88770.12549,577.6928953,289787.5416,546567.3378,2089650.544,934.8079958
3070,96253.3052,44453.92971,344519.9128,-146893.6399,80514.01578,577.6928953,287428.3486,544213.6027,2089650.544,934.8079958
3070,95296.09001,45486.2097,344519.9128,-10738.13875,87292.43098,577.6928953,306301.8927,544797.8631,2089650.544,934.8079958
-46399,1788609.761,729075.1961,644443.1131,1983586.912,4096.874148,708829.1826,77853.36938,324047.5585,542926.5721,10461.89374
-46399,1788503.404,797381.3825,644560.938,671408.3284,4110.430979,682833.0023,79740.72379,272847.9775,542926.5721,10461.89374
-46399,1788609.761,685148.388,644560.938,924462.5237,4245.999283,613509.8549,77853.36938,340540.3974,542926.5721,10601.12046
-46379,1788503.404,757517.8042,644443.1131,1525620.539,4110.430979,633729.1062,80055.28286,341024.4989,542926.5721,10800.01578
-46399,1788503.404,702719.1112,643264.8644,910884.0059,4232.442453,613509.8549,77066.97171,282097.6556,542926.5721,10601.12046
38800,-4998.790436,99604.03718,5102405.89,121589.4548,2153692.306,146387.3797,-10364.7213,5508.741722,17263348.79,323841.3572
38800,-4998.790436,105094.8882,5102405.89,121589.4548,2152824.668,146387.3797,-10364.7213,5508.741722,19573066.05,323821.4677
38800,-4998.790436,105094.8882,5103584.138,121589.4548,2152282.395,146242.9565,-10364.7213,5508.741722,18189380.95,323901.0258
38800,-4998.790436,120469.271,5102405.89,122823.8655,2151848.577,146387.3797,-10522.00083,5508.741722,19517647.14,324020.363
38800,-4998.790436,105204.7052,5103584.138,121589.4548,2152824.668,146242.9565,-10364.7213,5508.741722,19371055.18,324040.2525
8300,1.063572433,307213.1136,657109.2864,78668.99445,301503.9082,-534.3659282,786.3976706,864705.5188,72366.37352,0
8600,1.063572433,306762.8638,656166.6874,74249.80411,239820.3299,-592.1352177,786.3976706,864705.5188,73796.53901,0
10710,1.063572433,305016.7732,656166.6874,77496.30428,206606.0954,-635.4621849,786.3976706,864705.5188,77371.95272,0
9200,1064.636006,307191.1502,656048.8626,77607.40124,304621.9792,-534.3659282,786.3976706,864705.5188,79695.97163,0
6300,1.063572433,305005.7915,657109.2864,79014.62945,233584.1879,-505.4812834,786.3976706,864705.5188,75763.01655,0
1195000,489775.1055,309354.5455,9850.158928,259041.0872,31045.14163,399330.2139,109466.5557,1585.84989,29818.95036,19.88953183
1239000,489775.1055,309354.5455,-5702.72359,259164.5282,30638.43672,381277.3109,109309.2762,1585.84989,29908.3357,19.88953183
1298000,491583.1786,309354.5455,-4465.562481,259534.8515,32807.52958,368279.2208,110882.0716,1752.781457,28531.80142,19.88953183
1334000,489775.1055,309354.5455,10521.76067,259041.0872,30909.57332,370012.2995,109466.5557,1585.84989,30015.59811,19.88953183
1251000,489775.1055,309354.5455,8530.520411,258423.8818,31858.55145,391386.9366,109466.5557,1585.84989,28907.21986,19.88953183
3125820,8402.222222,596767.6503,353.4746027,3864322.723,23141.5095,624052.7502,3145.590682,4664502.013,27888.22695,-7737.02788
3127510,8402.222222,596877.4673,353.4746027,3567570.389,23141.5095,615170.7219,3145.590682,4026806.733,27888.22695,-8114.928985
3126510,8402.222222,596877.4673,353.4746027,3992454.554,23141.5095,615026.2987,3302.870216,4747951.104,27888.22695,-7995.591794
3127810,8402.222222,596767.6503,353.4746027,3831240.516,23155.06633,615315.1452,3287.142263,4878157.726,27888.22695,-7498.353498
3129610,8402.222222,596877.4673,353.4746027,3692492.752,23168.62316,614593.029,3302.870216,5171957.285,27888.22695,-7836.475539
68750,24568.52321,37010377.25,763976.4413,1572392.36,34298.78093,6534862.032,42782235.19,-19697.92494,13061880.14,50181.2888
72050,24568.52321,37009992.89,763976.4413,1146520.666,35518.89566,5653880.367,30843145.76,-23086.63576,13061880.14,48192.33561
67450,24568.52321,37009136.32,763976.4413,1572392.36,35790.03227,7925657.678,40530464.1,-18078.68874,13061880.14,42225.47607
67750,24568.52321,37013627.84,763976.4413,1756196.115,34163.21262,5814190.145,31901794.3,-18028.60927,13061880.14,48709.46344
68750,24462.16596,37012277.09,763976.4413,1455123.343,34298.78093,8052750.115,38193447.5,-23036.55629,13061880.14,49007.80642
107810000,377993.6428,75753427.68,259744.9205,16366064.06,14661849.01,72512084.44,14037198.42,202321.0596,9055897.234,65834.35034
107368000,373313.9241,76731897.33,214146.6968,12440267.68,14539973.1,185705317,15215222.13,202321.0596,9064835.768,65834.35034
107640000,373313.9241,75337221.17,226164.8333,16050548.68,14501336.14,35027253.32,16412119.38,202321.0596,8936478.416,65834.35034
108422000,375547.4262,75336123,227107.4322,13563828.31,14826022.22,172507244,15844340.27,202321.0596,9334779.504,65834.35034
108638000,373313.9241,75336123,274237.3793,10771961.61,14542684.47,156072588.8,13823298.25,202321.0596,9007629.149,65834.35034
11315000,923499.9437,20316.14871,8338465.877,74496.68626,12268660.38,1077397.25,-629.1181364,0,13658.08038,-19.88953183
11509000,923393.5865,20316.14871,5657950.14,74373.24518,12541966.08,1112636.516,-629.1181364,0,9903.895981,198.8953183
12082000,923499.9437,20316.14871,5264650.732,74496.68626,12227989.89,796349.6562,-629.1181364,0,10618.97872,477.3487638
11367000,923606.301,20206.33169,6252965.721,74373.24518,12378470.71,894557.4484,-629.1181364,0,11155.29078,19.88953183
11324000,923499.9437,20316.14871,11630846.15,74373.24518,12481502.62,1065843.392,-629.1181364,0,9367.583924,59.66859548
557160,86715187.62,381065.0595,609979.3394,2419.444989,1060008.569,2384644.06,4672822.142,346383.0022,204334.8936,104618.9374
557160,104100342.6,379966.8893,1308327.329,2468.821417,1165751.847,2384644.06,4170943.149,346383.0022,204334.8936,109392.425
557160,104299230.7,377770.5489,425819.0714,2333.036239,1087190.014,2384644.06,4358263.074,346383.0022,213273.4279,105613.414
557260,106833723.8,367887.0171,1526421.159,2468.821417,1046492.41,2384644.06,4059447.687,346383.0022,202547.1868,109392.425
557160,106837978.1,381065.0595,883804.3316,2147.874633,1073158.695,2384644.06,3691413.577,346383.0022,190033.2388,117348.2378
449270,58390.12658,-1449.584665,441843.2534,19009.92491,1401776.264,31412.05118,-471.8386023,8430.04415,929.607565,53900.63125
447800,57645.62588,-1449.584665,441843.2534,19009.92491,1755609.538,31426.49351,-629.1181364,8430.04415,929.607565,53900.63125
447900,58177.4121,-1317.80424,441725.4285,19009.92491,3215002.331,31412.05118,-471.8386023,8430.04415,929.607565,53900.63125
565900,83384.07876,-1449.584665,441843.2534,19009.92491,2288799.677,31426.49351,-629.1181364,8430.04415,929.607565,53900.63125
444900,58815.55556,-1548.419983,441607.6036,18886.48384,1457088.132,31426.49351,-629.1181364,8430.04415,929.607565,53900.63125
29900,5583.755274,78112.84636,532568.4014,4727.793013,-2033.524561,433702.9412,1424402.101,246140.596,491619.3853,24145.89164
29000,5583.755274,53294.19983,558725.522,4727.793013,-1897.956257,433847.3644,1424716.66,245806.7329,491619.3853,24145.89164
29900,5583.755274,61201.02527,391720.5547,4727.793013,-2033.524561,434526.1536,1424559.38,245806.7329,491619.3853,24145.89164
29000,5690.112518,46156.09352,968520.4113,4604.351943,-1897.956257,433702.9412,1424716.66,246307.5276,491619.3853,24145.89164
30000,5583.755274,64715.16991,499577.4385,4740.137121,-1897.956257,433269.6715,1424559.38,246474.4592,491619.3853,24145.89164
5600,275997.0464,25397382.23,-4335.955126,153066.9279,47448.90642,5632.50573,-12739.64226,971725.3466,61658.00946,2585.639137
5600,274933.474,27690361.6,-5525.986289,152671.9164,16132.62818,5488.082506,-12739.64226,971725.3466,61658.00946,2585.639137
5500,274933.474,38701714.2,-4335.955126,152696.6046,64937.21764,5632.50573,-12747.50624,971725.3466,61658.00946,2585.639137
5600,274933.474,24768130.7,-5525.986289,152573.1636,66428.46899,5488.082506,-12708.18636,971725.3466,61658.00946,2585.639137
5500,274933.474,25361142.61,-5514.203802,152696.6046,35112.19075,5632.50573,-12731.77829,971725.3466,61658.00946,2585.639137
31149530,1363925.288,22896.84868,34510.90371,79940.43748,214604.6253,23151.04278,6684.3802,24872.80353,14390021.2,0
28361530,1363925.288,22830.95847,33344.43752,140821.5736,215011.3302,38373.25057,8414.455075,24872.80353,14407898.27,0
29151530,1363925.288,22907.83038,33344.43752,82853.64675,214740.1936,19396.03896,6998.939268,24872.80353,14440434.53,0
34364530,1363925.288,22743.10485,34522.6862,114911.2929,214875.7619,30502.18487,6684.3802,24872.80353,14402535.14,0
30009530,1363925.288,23028.6291,34522.6862,90914.34868,214740.1936,25649.56455,8571.734609,24872.80353,14425775.33,0
316100,20101.51899,438609.178,278184.5123,253547.9595,1765912.729,12563809.51,6714263.311,292464.106,87061.32388,9722003.156
404500,20101.51899,438609.178,277595.388,241327.2935,1463866.547,12563809.51,6714263.311,292464.106,110301.513,9731947.922
299800,20101.51899,438718.9951,276299.3144,254905.8113,1507655.109,12563809.51,6714263.311,289125.4746,51307.18676,9574820.621
281200,20207.87623,438718.9951,277241.9134,262188.8345,1486031.965,12563809.51,6714263.311,289960.1325,104938.3924,9596699.106
319300,20101.51899,438718.9951,274296.2917,263423.2452,1558628.792,12563809.51,6714263.311,292464.106,44156.35934,9578798.527
1850810,-34959.62588,94223.0032,57100287.32,110438899.4,398625.0412,10229930.21,13639281.2,174977.6689,176446.6667,3580.115729
764110,-34885.17581,94332.82022,57100287.32,26304181.23,668012.8182,3547467.647,27843195.92,177949.0508,163932.7187,3560.226197
1253610,-34917.08298,94332.82022,57102643.81,21510594.12,334785.9269,17832368.72,13839812.6,166464.1589,185742.7423,3580.115729
1358510,-34938.35443,94223.0032,57100287.32,80946852.53,490079.4192,9008543.01,13225636.02,143728.0795,176804.208,3560.226197
778810,-34948.99015,94223.0032,57101465.57,236615794.7,360462.5636,2575499.351,12832437.19,162007.0861,174122.6478,3560.226197
1331800,25238361.13,28020910.83,688097.2266,6444426.265,16782000.36,70767.37968,16357.07155,-9181.236203,38435.6974,225507.5118
1330800,31090136.65,28319613.13,689275.4752,6443191.854,18646064.54,69178.72422,36646.13145,-9181.236203,49161.93853,229485.4182
1331700,29412351.14,19838444.67,688097.2266,6441969.788,16277686.27,70622.95646,32871.42263,-9181.236203,46444.62411,203629.0268
1330800,24430577.86,13555812.95,688097.2266,6443179.51,13474133.74,67590.06876,38376.20632,-9181.236203,26458.06147,291142.9669
1331800,33606974.46,21728395.59,690453.7239,6441969.788,12767822.88,73655.84416,36488.85191,-9181.236203,31553.02601,213573.7927
1433600,703234.0928,137611.7078,325656.1515,186544.1463,88232868.3,23194.36975,34444.21797,233.7041943,1910701.088,464181.8937
1439900,590920.8439,138709.878,325773.9763,293937.8779,78887467.26,23309.90833,34444.21797,233.7041943,1910701.088,464181.8937
1436500,638143.4599,137721.5248,325656.1515,182803.8818,134604006.7,20854.71352,34444.21797,233.7041943,1910701.088,464181.8937
1434300,360231.9831,137611.7078,325656.1515,221317.4959,93326982.9,18832.78839,34444.21797,233.7041943,1910701.088,464181.8937
1435700,906482.7848,138709.878,325656.1515,201702.7098,100747856.3,20869.15584,34444.21797,233.7041943,1910701.088,464181.8937
472150,-8444.76512,35470.89747,98030.28981,394517.6624,138957.5117,-8752.047364,-27830.61356,3927148.587,14420537.35,0
471250,-8402.222222,31846.93581,82241.75756,400800.8129,145600.3586,-8607.624141,-27830.61356,3433114.614,20414718.44,0
472250,-9667.873418,32264.24049,112522.7485,400689.716,143837.9706,-8752.047364,-27830.61356,4731608.503,66036997.4,0
471150,-8391.586498,32066.56985,162244.8426,394887.9856,145600.3586,-8607.624141,-27987.89309,14048126.05,11583446.57,0
471150,-7551.364276,33208.66686,74583.14117,401060.0392,148176.1563,-8607.624141,-27830.61356,3491507.276,29846659.81,0
29345800,488658.3544,375189.849,160477.4696,1470183.154,0,48251.79908,-314.5590682,170069.8808,10504386.71,0
29483800,487594.782,377496.0064,160477.4696,1470183.154,0,45002.27655,-314.5590682,169602.4724,10594129.6,0
29511800,488658.3544,375189.849,160477.4696,1470183.154,0,46244.31627,-314.5590682,169402.1545,10428230.4,0
29041800,487594.782,376507.6532,160477.4696,1470183.154,0,45175.58442,-314.5590682,167766.2252,10428230.4,0
29421800,487594.782,377496.0064,160477.4696,1470183.154,13.55683041,47110.85562,-314.5590682,166597.7042,10477392.34,0
3946500,45653846.7,4700.168458,8992983.017,328353.2485,18572.85766,338961.3063,269734.401,4073.130243,3150726.071,225408.0642
3173300,45653846.7,3492.181237,7491187.255,338228.5341,19928.5407,340405.5386,275711.0233,5024.640177,2635884.374,225408.0642
4997000,45653846.7,4700.168458,11473314.3,338351.9752,18572.85766,340405.5386,275711.0233,5325.116998,3247852.184,225408.0642
5006600,45653846.7,3591.016555,6401778.529,369088.8018,19928.5407,347626.6998,274452.787,5141.492274,4432029.206,225408.0642
4252100,45653846.7,4579.369736,6954023.683,364151.159,17217.17462,347626.6998,275553.7438,5275.037528,4710071.253,225408.0642
119700,1468633.994,1429048.882,1166065.584,1003082.142,1362461.456,26735627.2,2247367.263,5024.640177,54900.47754,529061.5466
108700,1466613.207,915764.1301,992674.5092,1005427.522,1365172.822,27269993.13,2094491.556,5024.640177,54900.47754,537017.3593
142800,1470867.497,1015587.801,1168869.816,1005427.522,1366528.505,26807838.81,2155830.574,5024.640177,54900.47754,598674.9079
117700,1468527.637,1895441.766,3185736.987,1005304.081,1366528.505,26953706.26,2163851.83,5024.640177,54900.47754,618564.4398
157800,1469272.138,1276073.773,1037565.784,1005550.963,1359885.658,26693744.46,2094491.556,5024.640177,54900.47754,727956.8648
135400,2226003.924,1110865.048,0,54992.99706,7998.529939,18630.59588,433776.9551,1218.600442,221818.6667,-1292.819569
134400,5885161.066,1109766.878,0,55116.43813,9869.372535,30184.45378,438652.6206,1218.600442,221818.6667,-1292.819569
134400,1512346.821,1110865.048,0,55116.43813,8459.462173,16319.82429,432204.1597,1218.600442,221818.6667,-1272.930037
134400,1614343.418,1110865.048,0,55116.43813,7862.961635,24840.7945,433619.6755,1218.600442,221818.6667,-1292.819569
135500,1417263.446,1109777.859,0,54992.99706,9733.804231,19785.98167,437237.1048,1218.600442,221818.6667,-1253.040505
214800,40608.25907,1394764.008,144311.8978,907415.3118,28930276.09,533759.3507,3060502.454,859163.3907,77586.47754,-2128.179905
